Timestamp,VelX,VelY,VelZ,VelRMS,AngleX,AngleY,AngleZ,Temp,DispX,DispY,DispZ,DispRMS,FreqX,FreqY,FreqZ,Battery,MPU_GX,MPU_GY,MPU_GZ
18:20:10,11,9,10,17.4,0.52,0.53,0.38,22.8,310,235,304,494.0,0,0,1,100,0.0,0.0,-1.0
18:20:10,11,9,10,17.4,0.52,0.53,0.38,22.6,310,235,304,494.0,0,0,1,100,0.0,0.0,-1.0
18:20:10,11,9,10,17.4,0.52,0.53,0.38,22.7,310,235,304,494.0,0,0,1,100,0.0,0.0,-1.0
18:20:10,11,9,10,17.4,0.52,0.53,0.38,22.7,310,235,304,494.0,0,0,1,100,0.0,0.0,-1.0
18:20:10,11,9,10,17.4,0.52,0.53,0.38,22.7,310,235,304,494.0,0,0,1,100,0.0,0.0,-1.0
18:20:11,11,9,10,17.4,0.52,0.53,0.38,22.9,310,235,304,494.0,1,0,3,100,0.0,0.0,-1.0
18:20:11,16,8,14,22.7,0.57,0.59,0.39,22.5,288,178,382,510.0,1,0,3,100,0.0,0.0,-1.0
18:20:11,16,8,14,22.7,0.57,0.59,0.39,22.8,288,178,382,510.0,1,0,3,100,0.0,0.0,-1.0
18:20:11,16,8,14,22.7,0.57,0.59,0.39,22.8,288,178,382,510.0,1,0,3,100,0.0,0.0,-1.0
18:20:11,16,8,14,22.7,0.57,0.59,0.39,22.9,288,178,382,510.0,1,0,3,100,0.0,0.0,-1.0
18:20:11,16,8,14,22.7,0.57,0.59,0.39,22.4,288,178,382,510.0,1,0,3,100,0.0,0.0,-1.0
18:20:11,16,8,14,22.7,0.57,0.59,0.39,22.9,288,178,382,510.0,1,0,3,100,0.0,0.0,-1.0
18:20:11,16,8,14,22.7,0.57,0.59,0.39,22.8,288,178,382,510.0,1,0,3,100,0.0,0.0,-1.0
18:20:11,16,8,14,22.7,0.57,0.59,0.39,22.8,288,178,382,510.0,1,0,3,100,0.0,0.0,-1.0
18:20:11,16,8,14,22.7,0.57,0.59,0.39,22.8,288,178,382,510.0,1,0,3,100,0.0,0.0,-1.0
18:20:12,16,8,14,22.7,0.57,0.59,0.39,22.7,288,178,382,510.0,3,3,0,100,0.0,0.0,-1.0
18:20:12,14,6,11,18.8,0.26,0.58,0.51,22.9,375,94,304,492.0,3,3,0,100,0.0,0.0,-1.0
18:20:12,14,6,11,18.8,0.26,0.58,0.51,22.9,375,94,304,492.0,3,3,0,100,0.0,0.0,-1.0
18:20:12,14,6,11,18.8,0.26,0.58,0.51,22.8,375,94,304,492.0,3,3,0,100,0.0,0.0,-1.0
18:20:12,14,6,11,18.8,0.26,0.58,0.51,22.7,375,94,304,492.0,3,3,0,100,0.0,0.0,-1.0
18:20:12,14,6,11,18.8,0.26,0.58,0.51,22.8,375,94,304,492.0,3,3,0,100,0.0,0.0,-1.0
18:20:12,14,6,11,18.8,0.26,0.58,0.51,22.8,375,94,304,492.0,3,3,0,100,0.0,0.0,-1.0
18:20:12,14,6,11,18.8,0.26,0.58,0.51,22.7,375,94,304,492.0,3,3,0,100,0.0,0.0,-1.0
18:20:12,14,6,11,18.8,0.26,0.58,0.51,22.6,375,94,304,492.0,3,3,0,100,0.0,0.0,-1.0
18:20:12,14,6,11,18.8,0.26,0.58,0.51,22.6,375,94,304,492.0,3,3,0,100,0.0,0.0,-1.0
18:20:13,14,6,11,18.8,0.26,0.58,0.51,22.8,375,94,304,492.0,3,4,1,100,0.0,0.0,-1.0
18:20:13,13,5,10,17.1,0.42,0.61,0.48,22.8,359,92,291,471.0,3,4,1,100,0.0,0.0,-1.0
18:20:13,13,5,10,17.1,0.42,0.61,0.48,22.8,359,92,291,471.0,3,4,1,100,0.0,0.0,-1.0
18:20:13,13,5,10,17.1,0.42,0.61,0.48,22.9,359,92,291,471.0,3,4,1,100,0.0,0.0,-1.0
18:20:13,13,5,10,17.1,0.42,0.61,0.48,23.0,359,92,291,471.0,3,4,1,100,0.0,0.0,-1.0
18:20:13,13,5,10,17.1,0.42,0.61,0.48,22.8,359,92,291,471.0,3,4,1,100,0.0,0.0,-1.0
18:20:13,13,5,10,17.1,0.42,0.61,0.48,22.6,359,92,291,471.0,3,4,1,100,0.0,0.0,-1.0
18:20:13,13,5,10,17.1,0.42,0.61,0.48,22.8,359,92,291,471.0,3,4,1,100,0.0,0.0,-1.0
18:20:13,13,5,10,17.1,0.42,0.61,0.48,22.7,359,92,291,471.0,3,4,1,100,0.0,0.0,-1.0
18:20:13,13,5,10,17.1,0.42,0.61,0.48,22.9,359,92,291,471.0,3,4,1,100,0.0,0.0,-1.0
18:20:14,13,5,10,17.1,0.42,0.61,0.48,22.6,359,92,291,471.0,0,0,2,100,0.0,0.0,-1.0
18:20:14,11,5,9,15.1,0.47,0.57,0.34,22.7,314,141,242,421.0,0,0,2,100,0.0,0.0,-1.0
18:20:14,11,5,9,15.1,0.47,0.57,0.34,22.8,314,141,242,421.0,0,0,2,100,0.0,0.0,-1.0
18:20:14,11,5,9,15.1,0.47,0.57,0.34,22.8,314,141,242,421.0,0,0,2,100,0.0,0.0,-1.0
18:20:14,11,5,9,15.1,0.47,0.57,0.34,22.8,314,141,242,421.0,0,0,2,100,0.0,0.0,-1.0
18:20:14,11,5,9,15.1,0.47,0.57,0.34,22.8,314,141,242,421.0,0,0,2,100,0.0,0.0,-1.0
18:20:14,11,5,9,15.1,0.47,0.57,0.34,22.8,314,141,242,421.0,0,0,2,100,0.0,0.0,-1.0
18:20:14,11,5,9,15.1,0.47,0.57,0.34,22.9,314,141,242,421.0,0,0,2,100,0.0,0.0,-1.0
18:20:14,11,5,9,15.1,0.47,0.57,0.34,22.8,314,141,242,421.0,0,0,2,100,0.0,0.0,-1.0
18:20:14,11,5,9,15.1,0.47,0.57,0.34,22.7,314,141,242,421.0,0,0,2,100,0.0,0.0,-1.0
18:20:15,11,5,9,15.1,0.47,0.57,0.34,22.8,314,141,242,421.0,0,0,0,100,0.0,0.0,-1.0
18:20:15,11,8,14,19.5,0.34,0.62,0.46,22.9,304,249,393,556.0,0,0,0,100,0.0,0.0,-1.0
18:20:15,11,8,14,19.5,0.34,0.62,0.46,22.7,304,249,393,556.0,0,0,0,100,0.0,0.0,-1.0
18:20:15,11,8,14,19.5,0.34,0.62,0.46,22.9,304,249,393,556.0,0,0,0,100,0.0,0.0,-1.0
18:20:15,11,8,14,19.5,0.34,0.62,0.46,22.7,304,249,393,556.0,0,0,0,100,0.0,0.0,-1.0
18:20:15,11,8,14,19.5,0.34,0.62,0.46,22.9,304,249,393,556.0,0,0,0,100,0.0,0.0,-1.0
18:20:15,11,8,14,19.5,0.34,0.62,0.46,22.7,304,249,393,556.0,0,0,0,100,0.0,0.0,-1.0
18:20:15,11,8,14,19.5,0.34,0.62,0.46,22.6,304,249,393,556.0,0,0,0,100,0.0,0.0,-1.0
18:20:15,11,8,14,19.5,0.34,0.62,0.46,22.9,304,249,393,556.0,0,0,0,100,0.0,0.0,-1.0
18:20:15,11,8,14,19.5,0.34,0.62,0.46,22.8,304,249,393,556.0,0,0,0,100,0.0,0.0,-1.0
18:20:16,11,8,14,19.5,0.34,0.62,0.46,22.7,304,249,393,556.0,2,0,0,100,0.0,0.0,-1.0
18:20:16,14,11,14,22.6,0.38,0.59,0.48,22.6,352,304,403,615.0,2,0,0,100,0.0,0.0,-1.0
18:20:16,14,11,14,22.6,0.38,0.59,0.48,22.8,352,304,403,615.0,2,0,0,100,0.0,0.0,-1.0
18:20:16,14,11,14,22.6,0.38,0.59,0.48,22.8,352,304,403,615.0,2,0,0,100,0.0,0.0,-1.0
18:20:16,14,11,14,22.6,0.38,0.59,0.48,22.7,352,304,403,615.0,2,0,0,100,0.0,0.0,-1.0
18:20:16,14,11,14,22.6,0.38,0.59,0.48,22.8,352,304,403,615.0,2,0,0,100,0.0,0.0,-1.0
18:20:16,14,11,14,22.6,0.38,0.59,0.48,22.7,352,304,403,615.0,2,0,0,100,0.0,0.0,-1.0
18:20:16,14,11,14,22.6,0.38,0.59,0.48,22.9,352,304,403,615.0,2,0,0,100,0.0,0.0,-1.0
18:20:16,14,11,14,22.6,0.38,0.59,0.48,22.8,352,304,403,615.0,2,0,0,100,0.0,0.0,-1.0
18:20:16,14,11,14,22.6,0.38,0.59,0.48,22.9,352,304,403,615.0,2,0,0,100,0.0,0.0,-1.0
18:20:17,14,11,14,22.6,0.38,0.59,0.48,22.9,352,304,403,615.0,0,3,1,100,0.0,0.0,-1.0
18:20:17,15,11,10,21.1,0.61,0.69,0.21,22.8,417,294,242,565.0,0,3,1,100,0.0,0.0,-1.0
18:20:17,15,11,10,21.1,0.61,0.69,0.21,22.9,417,294,242,565.0,0,3,1,100,0.0,0.0,-1.0
18:20:17,15,11,10,21.1,0.61,0.69,0.21,22.8,417,294,242,565.0,0,3,1,100,0.0,0.0,-1.0
18:20:17,15,11,10,21.1,0.61,0.69,0.21,22.8,417,294,242,565.0,0,3,1,100,0.0,0.0,-1.0
18:20:17,15,11,10,21.1,0.61,0.69,0.21,22.7,417,294,242,565.0,0,3,1,100,0.0,0.0,-1.0
18:20:17,15,11,10,21.1,0.61,0.69,0.21,22.9,417,294,242,565.0,0,3,1,100,0.0,0.0,-1.0
18:20:17,15,11,10,21.1,0.61,0.69,0.21,22.9,417,294,242,565.0,0,3,1,100,0.0,0.0,-1.0
18:20:17,15,11,10,21.1,0.61,0.69,0.21,22.8,417,294,242,565.0,0,3,1,100,0.0,0.0,-1.0
18:20:17,15,11,10,21.1,0.61,0.69,0.21,22.8,417,294,242,565.0,0,3,1,100,0.0,0.0,-1.0
18:20:18,15,11,10,21.1,0.61,0.69,0.21,22.8,417,294,242,565.0,2,7,0,100,0.0,0.0,-1.0
18:20:18,9,6,10,14.7,0.49,0.63,0.47,22.8,221,153,248,366.0,2,7,0,100,0.0,0.0,-1.0
18:20:18,9,6,10,14.7,0.49,0.63,0.47,22.6,221,153,248,366.0,2,7,0,100,0.0,0.0,-1.0
18:20:18,9,6,10,14.7,0.49,0.63,0.47,22.9,221,153,248,366.0,2,7,0,100,0.0,0.0,-1.0
18:20:18,9,6,10,14.7,0.49,0.63,0.47,22.9,221,153,248,366.0,2,7,0,100,0.0,0.0,-1.0
18:20:18,9,6,10,14.7,0.49,0.63,0.47,22.7,221,153,248,366.0,2,7,0,100,0.0,0.0,-1.0
18:20:18,9,6,10,14.7,0.49,0.63,0.47,22.9,221,153,248,366.0,2,7,0,100,0.0,0.0,-1.0
18:20:18,9,6,10,14.7,0.49,0.63,0.47,22.9,221,153,248,366.0,2,7,0,100,0.0,0.0,-1.0
18:20:18,9,6,10,14.7,0.49,0.63,0.47,22.9,221,153,248,366.0,2,7,0,100,0.0,0.0,-1.0
18:20:18,9,6,10,14.7,0.49,0.63,0.47,22.9,221,153,248,366.0,2,7,0,100,0.0,0.0,-1.0
18:20:19,9,6,10,14.7,0.49,0.63,0.47,22.8,221,153,248,366.0,0,8,3,100,0.0,0.0,-1.0
18:20:19,9,6,10,14.7,0.31,0.69,0.5,22.9,230,158,286,400.0,0,8,3,100,0.0,0.0,-1.0
18:20:19,9,6,10,14.7,0.31,0.69,0.5,22.7,230,158,286,400.0,0,8,3,100,0.0,0.0,-1.0
18:20:19,9,6,10,14.7,0.31,0.69,0.5,22.8,230,158,286,400.0,0,8,3,100,0.0,0.0,-1.0
18:20:19,9,6,10,14.7,0.31,0.69,0.5,22.8,230,158,286,400.0,0,8,3,100,0.0,0.0,-1.0
18:20:19,9,6,10,14.7,0.31,0.69,0.5,22.8,230,158,286,400.0,0,8,3,100,0.0,0.0,-1.0
18:20:19,9,6,10,14.7,0.31,0.69,0.5,22.7,230,158,286,400.0,0,8,3,100,0.0,0.0,-1.0
18:20:19,9,6,10,14.7,0.31,0.69,0.5,22.7,230,158,286,400.0,0,8,3,100,0.0,0.0,-1.0
18:20:19,9,6,10,14.7,0.31,0.69,0.5,22.8,230,158,286,400.0,0,8,3,100,0.0,0.0,-1.0
18:20:19,9,6,10,14.7,0.31,0.69,0.5,22.8,230,158,286,400.0,0,8,3,100,0.0,0.0,-1.0
18:20:20,9,6,10,14.7,0.31,0.69,0.5,22.8,230,158,286,400.0,3,3,0,100,0.0,0.0,-1.0
18:20:20,13,8,13,20.0,0.4,0.59,0.31,22.8,339,223,332,524.0,3,3,0,100,0.0,0.0,-1.0
18:20:20,13,8,13,20.0,0.4,0.59,0.31,22.8,339,223,332,524.0,3,3,0,100,0.0,0.0,-1.0
18:20:20,13,8,13,20.0,0.4,0.59,0.31,22.9,339,223,332,524.0,3,3,0,100,0.0,0.0,-1.0
18:20:20,13,8,13,20.0,0.4,0.59,0.31,22.9,339,223,332,524.0,3,3,0,100,0.0,0.0,-1.0
18:20:20,13,8,13,20.0,0.4,0.59,0.31,22.8,339,223,332,524.0,3,3,0,100,0.0,0.0,-1.0
18:20:20,13,8,13,20.0,0.4,0.59,0.31,22.9,339,223,332,524.0,3,3,0,100,0.0,0.0,-1.0
18:20:20,13,8,13,20.0,0.4,0.59,0.31,23.0,339,223,332,524.0,3,3,0,100,0.0,0.0,-1.0
18:20:20,13,8,13,20.0,0.4,0.59,0.31,22.7,339,223,332,524.0,3,3,0,100,0.0,0.0,-1.0
18:20:20,13,8,13,20.0,0.4,0.59,0.31,22.9,339,223,332,524.0,3,3,0,100,0.0,0.0,-1.0
18:20:21,13,8,13,20.0,0.4,0.59,0.31,22.8,339,223,332,524.0,0,2,2,100,0.0,0.0,-1.0
18:20:21,14,8,8,18.0,0.37,0.57,0.21,22.8,402,229,219,512.0,0,2,2,100,0.0,0.0,-1.0
18:20:21,14,8,8,18.0,0.37,0.57,0.21,22.8,402,229,219,512.0,0,2,2,100,0.0,0.0,-1.0
18:20:21,14,8,8,18.0,0.37,0.57,0.21,22.9,402,229,219,512.0,0,2,2,100,0.0,0.0,-1.0
18:20:21,14,8,8,18.0,0.37,0.57,0.21,22.8,402,229,219,512.0,0,2,2,100,0.0,0.0,-1.0
18:20:21,14,8,8,18.0,0.37,0.57,0.21,22.9,402,229,219,512.0,0,2,2,100,0.0,0.0,-1.0
18:20:21,14,8,8,18.0,0.37,0.57,0.21,22.6,402,229,219,512.0,0,2,2,100,0.0,0.0,-1.0
18:20:21,14,8,8,18.0,0.37,0.57,0.21,22.7,402,229,219,512.0,0,2,2,100,0.0,0.0,-1.0
18:20:21,14,8,8,18.0,0.37,0.57,0.21,22.7,402,229,219,512.0,0,2,2,100,0.0,0.0,-1.0
18:20:22,14,8,8,18.0,0.37,0.57,0.21,22.9,402,229,219,512.0,0,2,2,100,0.0,0.0,-1.0
18:20:22,14,8,8,18.0,0.37,0.57,0.21,22.8,402,229,219,512.0,2,0,0,100,0.0,0.0,-1.0
18:20:22,7,7,12,15.6,0.09,0.4,0.32,23.0,186,209,353,450.0,2,0,0,100,0.0,0.0,-1.0
18:20:22,7,7,12,15.6,0.09,0.4,0.32,22.8,186,209,353,450.0,2,0,0,100,0.0,0.0,-1.0
18:20:22,7,7,12,15.6,0.09,0.4,0.32,22.9,186,209,353,450.0,2,0,0,100,0.0,0.0,-1.0
18:20:22,7,7,12,15.6,0.09,0.4,0.32,22.7,186,209,353,450.0,2,0,0,100,0.0,0.0,-1.0
18:20:22,7,7,12,15.6,0.09,0.4,0.32,22.8,186,209,353,450.0,2,0,0,100,0.0,0.0,-1.0
18:20:22,7,7,12,15.6,0.09,0.4,0.32,22.8,186,209,353,450.0,2,0,0,100,0.0,0.0,-1.0
18:20:22,7,7,12,15.6,0.09,0.4,0.32,22.8,186,209,353,450.0,2,0,0,100,0.0,0.0,-1.0
18:20:22,7,7,12,15.6,0.09,0.4,0.32,22.8,186,209,353,450.0,2,0,0,100,0.0,0.0,-1.0
18:20:23,7,7,12,15.6,0.09,0.4,0.32,22.8,186,209,353,450.0,2,0,0,100,0.0,0.0,-1.0
18:20:23,7,7,12,15.6,0.09,0.4,0.32,22.6,186,209,353,450.0,0,3,2,100,0.0,0.0,-1.0
18:20:23,11,9,13,19.3,0.36,0.52,0.3,22.9,270,169,164,358.0,0,3,2,100,0.0,0.0,-1.0
18:20:23,11,9,13,19.3,0.36,0.52,0.3,22.8,270,169,164,358.0,0,3,2,100,0.0,0.0,-1.0
18:20:23,11,9,13,19.3,0.36,0.52,0.3,22.9,270,169,164,358.0,0,3,2,100,0.0,0.0,-1.0
18:20:23,11,9,13,19.3,0.36,0.52,0.3,22.7,270,169,164,358.0,0,3,2,100,0.0,0.0,-1.0
18:20:23,11,9,13,19.3,0.36,0.52,0.3,22.8,270,169,164,358.0,0,3,2,100,0.0,0.0,-1.0
18:20:23,11,9,13,19.3,0.36,0.52,0.3,22.8,270,169,164,358.0,0,3,2,100,0.0,0.0,-1.0
18:20:23,11,9,13,19.3,0.36,0.52,0.3,22.9,270,169,164,358.0,0,3,2,100,0.0,0.0,-1.0
18:20:23,11,9,13,19.3,0.36,0.52,0.3,22.9,270,169,164,358.0,0,3,2,100,0.0,0.0,-1.0
18:20:24,11,9,13,19.3,0.36,0.52,0.3,23.0,270,169,164,358.0,0,3,2,100,0.0,0.0,-1.0
18:20:24,11,9,13,19.3,0.36,0.52,0.3,22.9,270,169,164,358.0,0,7,21,100,0.0,0.0,-1.0
18:20:24,10,9,16,20.9,0.47,0.45,0.13,22.7,233,120,136,295.0,0,7,21,100,0.0,0.0,-1.0
18:20:24,10,9,16,20.9,0.47,0.45,0.13,22.8,233,120,136,295.0,0,7,21,100,0.0,0.0,-1.0
18:20:24,10,9,16,20.9,0.47,0.45,0.13,22.7,233,120,136,295.0,0,7,21,100,0.0,0.0,-1.0
18:20:24,10,9,16,20.9,0.47,0.45,0.13,22.9,233,120,136,295.0,0,7,21,100,0.0,0.0,-1.0
18:20:24,10,9,16,20.9,0.47,0.45,0.13,22.8,233,120,136,295.0,0,7,21,100,0.0,0.0,-1.0
18:20:24,10,9,16,20.9,0.47,0.45,0.13,23.0,233,120,136,295.0,0,7,21,100,0.0,0.0,-1.0
18:20:24,10,9,16,20.9,0.47,0.45,0.13,22.9,233,120,136,295.0,0,7,21,100,0.0,0.0,-1.0
18:20:24,10,9,16,20.9,0.47,0.45,0.13,22.8,233,120,136,295.0,0,7,21,100,0.0,0.0,-1.0
18:20:25,10,9,16,20.9,0.47,0.45,0.13,22.8,233,120,136,295.0,0,7,21,100,0.0,0.0,-1.0
18:20:25,10,9,16,20.9,0.47,0.45,0.13,22.9,233,120,136,295.0,1,16,9,100,0.0,0.0,-1.0
18:20:25,11,9,12,18.6,0.13,0.24,0.09,22.8,127,51,149,202.0,1,16,9,100,0.0,0.0,-1.0
18:20:25,11,9,12,18.6,0.13,0.24,0.09,22.8,127,51,149,202.0,1,16,9,100,0.0,0.0,-1.0
18:20:25,11,9,12,18.6,0.13,0.24,0.09,22.8,127,51,149,202.0,1,16,9,100,0.0,0.0,-1.0
18:20:25,11,9,12,18.6,0.13,0.24,0.09,22.8,127,51,149,202.0,1,16,9,100,0.0,0.0,-1.0
18:20:25,11,9,12,18.6,0.13,0.24,0.09,22.9,127,51,149,202.0,1,16,9,100,0.0,0.0,-1.0
18:20:25,11,9,12,18.6,0.13,0.24,0.09,22.7,127,51,149,202.0,1,16,9,100,0.0,0.0,-1.0
18:20:25,11,9,12,18.6,0.13,0.24,0.09,22.8,127,51,149,202.0,1,16,9,100,0.0,0.0,-1.0
18:20:25,11,9,12,18.6,0.13,0.24,0.09,22.7,127,51,149,202.0,1,16,9,100,0.0,0.0,-1.0
18:20:26,11,9,12,18.6,0.13,0.24,0.09,22.8,127,51,149,202.0,1,16,9,100,0.0,0.0,-1.0
18:20:26,11,9,12,18.6,0.13,0.24,0.09,22.9,127,51,149,202.0,4,17,2,100,0.0,0.0,-1.0
18:20:26,9,9,15,19.7,0.15,0.25,0.12,22.8,101,48,141,180.0,4,17,2,100,0.0,0.0,-1.0
18:20:26,9,9,15,19.7,0.15,0.25,0.12,22.8,101,48,141,180.0,4,17,2,100,0.0,0.0,-1.0
18:20:26,9,9,15,19.7,0.15,0.25,0.12,22.8,101,48,141,180.0,4,17,2,100,0.0,0.0,-1.0
18:20:26,9,9,15,19.7,0.15,0.25,0.12,22.8,101,48,141,180.0,4,17,2,100,0.0,0.0,-1.0
18:20:26,9,9,15,19.7,0.15,0.25,0.12,22.8,101,48,141,180.0,4,17,2,100,0.0,0.0,-1.0
18:20:26,9,9,15,19.7,0.15,0.25,0.12,22.8,101,48,141,180.0,4,17,2,100,0.0,0.0,-1.0
18:20:26,9,9,15,19.7,0.15,0.25,0.12,22.7,101,48,141,180.0,4,17,2,100,0.0,0.0,-1.0
18:20:26,9,9,15,19.7,0.15,0.25,0.12,22.7,101,48,141,180.0,4,17,2,100,0.0,0.0,-1.0
18:20:27,9,9,15,19.7,0.15,0.25,0.12,22.8,101,48,141,180.0,4,17,2,100,0.0,0.0,-1.0
18:20:27,9,9,15,19.7,0.15,0.25,0.12,22.8,101,48,141,180.0,8,19,1,100,0.0,0.0,-1.0
18:20:27,16,8,15,23.3,0.07,0.45,0.36,22.8,320,75,190,380.0,8,19,1,100,0.0,0.0,-1.0
18:20:27,16,8,15,23.3,0.07,0.45,0.36,22.8,320,75,190,380.0,8,19,1,100,0.0,0.0,-1.0
18:20:27,16,8,15,23.3,0.07,0.45,0.36,22.9,320,75,190,380.0,8,19,1,100,0.0,0.0,-1.0
18:20:27,16,8,15,23.3,0.07,0.45,0.36,22.8,320,75,190,380.0,8,19,1,100,0.0,0.0,-1.0
18:20:27,16,8,15,23.3,0.07,0.45,0.36,22.9,320,75,190,380.0,8,19,1,100,0.0,0.0,-1.0
18:20:27,16,8,15,23.3,0.07,0.45,0.36,22.8,320,75,190,380.0,8,19,1,100,0.0,0.0,-1.0
18:20:27,16,8,15,23.3,0.07,0.45,0.36,22.8,320,75,190,380.0,8,19,1,100,0.0,0.0,-1.0
18:20:27,16,8,15,23.3,0.07,0.45,0.36,23.0,320,75,190,380.0,8,19,1,100,0.0,0.0,-1.0
18:20:28,16,8,15,23.3,0.07,0.45,0.36,22.7,320,75,190,380.0,8,19,1,100,0.0,0.0,-1.0
18:20:28,16,8,15,23.3,0.07,0.45,0.36,22.8,320,75,190,380.0,2,7,4,100,0.0,0.0,-1.0
18:20:28,11,13,9,19.3,0.36,0.55,0.38,22.7,288,72,248,387.0,2,7,4,100,0.0,0.0,-1.0
18:20:28,11,13,9,19.3,0.36,0.55,0.38,22.9,288,72,248,387.0,2,7,4,100,0.0,0.0,-1.0
18:20:28,11,13,9,19.3,0.36,0.55,0.38,22.7,288,72,248,387.0,2,7,4,100,0.0,0.0,-1.0
18:20:28,11,13,9,19.3,0.36,0.55,0.38,22.8,288,72,248,387.0,2,7,4,100,0.0,0.0,-1.0
18:20:28,11,13,9,19.3,0.36,0.55,0.38,22.9,288,72,248,387.0,2,7,4,100,0.0,0.0,-1.0
18:20:28,11,13,9,19.3,0.36,0.55,0.38,22.6,288,72,248,387.0,2,7,4,100,0.0,0.0,-1.0
18:20:28,11,13,9,19.3,0.36,0.55,0.38,22.9,288,72,248,387.0,2,7,4,100,0.0,0.0,-1.0
18:20:28,11,13,9,19.3,0.36,0.55,0.38,22.9,288,72,248,387.0,2,7,4,100,0.0,0.0,-1.0
18:20:29,11,13,9,19.3,0.36,0.55,0.38,22.9,288,72,248,387.0,2,7,4,100,0.0,0.0,-1.0
18:20:29,11,13,9,19.3,0.36,0.55,0.38,22.8,288,72,248,387.0,1,1,0,100,0.0,0.0,-1.0
18:20:29,8,6,10,14.1,0.38,0.58,0.2,22.8,218,98,259,352.0,1,1,0,100,0.0,0.0,-1.0
18:20:29,8,6,10,14.1,0.38,0.58,0.2,22.8,218,98,259,352.0,1,1,0,100,0.0,0.0,-1.0
18:20:29,8,6,10,14.1,0.38,0.58,0.2,22.7,218,98,259,352.0,1,1,0,100,0.0,0.0,-1.0
18:20:29,8,6,10,14.1,0.38,0.58,0.2,22.8,218,98,259,352.0,1,1,0,100,0.0,0.0,-1.0
18:20:29,8,6,10,14.1,0.38,0.58,0.2,22.8,218,98,259,352.0,1,1,0,100,0.0,0.0,-1.0
18:20:29,8,6,10,14.1,0.38,0.58,0.2,22.8,218,98,259,352.0,1,1,0,100,0.0,0.0,-1.0
18:20:29,8,6,10,14.1,0.38,0.58,0.2,23.0,218,98,259,352.0,1,1,0,100,0.0,0.0,-1.0
18:20:29,8,6,10,14.1,0.38,0.58,0.2,22.9,218,98,259,352.0,1,1,0,100,0.0,0.0,-1.0
18:20:30,8,6,10,14.1,0.38,0.58,0.2,22.9,218,98,259,352.0,1,1,0,100,0.0,0.0,-1.0
18:20:30,8,6,10,14.1,0.38,0.58,0.2,22.8,218,98,259,352.0,0,0,1,100,0.0,0.0,-1.0
18:20:30,9,8,13,17.7,0.12,0.48,0.36,22.9,257,238,366,507.0,0,0,1,100,0.0,0.0,-1.0
18:20:30,9,8,13,17.7,0.12,0.48,0.36,22.7,257,238,366,507.0,0,0,1,100,0.0,0.0,-1.0
18:20:30,9,8,13,17.7,0.12,0.48,0.36,22.8,257,238,366,507.0,0,0,1,100,0.0,0.0,-1.0
18:20:30,9,8,13,17.7,0.12,0.48,0.36,22.9,257,238,366,507.0,0,0,1,100,0.0,0.0,-1.0
18:20:30,9,8,13,17.7,0.12,0.48,0.36,22.7,257,238,366,507.0,0,0,1,100,0.0,0.0,-1.0
18:20:30,9,8,13,17.7,0.12,0.48,0.36,22.6,257,238,366,507.0,0,0,1,100,0.0,0.0,-1.0
18:20:30,9,8,13,17.7,0.12,0.48,0.36,22.9,257,238,366,507.0,0,0,1,100,0.0,0.0,-1.0
18:20:30,9,8,13,17.7,0.12,0.48,0.36,22.9,257,238,366,507.0,0,0,1,100,0.0,0.0,-1.0
18:20:31,9,8,13,17.7,0.12,0.48,0.36,22.7,257,238,366,507.0,0,0,1,100,0.0,0.0,-1.0
18:20:31,9,8,13,17.7,0.12,0.48,0.36,22.7,257,238,366,507.0,3,1,0,100,0.0,0.0,-1.0
18:20:31,14,12,15,23.8,0.4,0.57,0.47,22.4,382,324,428,659.0,3,1,0,100,0.0,0.0,-1.0
18:20:31,14,12,15,23.8,0.4,0.57,0.47,22.8,382,324,428,659.0,3,1,0,100,0.0,0.0,-1.0
18:20:31,14,12,15,23.8,0.4,0.57,0.47,22.7,382,324,428,659.0,3,1,0,100,0.0,0.0,-1.0
18:20:31,14,12,15,23.8,0.4,0.57,0.47,22.8,382,324,428,659.0,3,1,0,100,0.0,0.0,-1.0
18:20:31,14,12,15,23.8,0.4,0.57,0.47,22.8,382,324,428,659.0,3,1,0,100,0.0,0.0,-1.0
18:20:31,14,12,15,23.8,0.4,0.57,0.47,22.6,382,324,428,659.0,3,1,0,100,0.0,0.0,-1.0
18:20:31,14,12,15,23.8,0.4,0.57,0.47,22.8,382,324,428,659.0,3,1,0,100,0.0,0.0,-1.0
18:20:31,14,12,15,23.8,0.4,0.57,0.47,22.9,382,324,428,659.0,3,1,0,100,0.0,0.0,-1.0
18:20:32,14,12,15,23.8,0.4,0.57,0.47,22.8,382,324,428,659.0,3,1,0,100,0.0,0.0,-1.0
18:20:32,14,12,15,23.8,0.4,0.57,0.47,22.7,382,324,428,659.0,0,3,1,100,0.0,0.0,-1.0
18:20:32,15,12,8,20.8,0.56,0.54,0.32,22.9,399,312,199,544.0,0,3,1,100,0.0,0.0,-1.0
18:20:32,15,12,8,20.8,0.56,0.54,0.32,23.0,399,312,199,544.0,0,3,1,100,0.0,0.0,-1.0
18:20:32,15,12,8,20.8,0.56,0.54,0.32,22.8,399,312,199,544.0,0,3,1,100,0.0,0.0,-1.0
18:20:32,15,12,8,20.8,0.56,0.54,0.32,22.8,399,312,199,544.0,0,3,1,100,0.0,0.0,-1.0
